dataset,vectorization,params,best_model_name,accuracy_test,f1_test,score_similarity
website_classification.csv,bow,"{'binary': False, 'max_df': 0.8, 'max_features': 100, 'min_df': 10, 'ngram_range': (1, 3)}",nb,0.7075268817204301,0.6897336073814684,0.1495013988706361
website_classification.csv,bow,"{'binary': False, 'max_df': 0.8, 'max_features': 1000, 'min_df': 1, 'ngram_range': (1, 1)}",nb,0.8688172043010752,0.8405933681753439,0.07651513837666
website_classification.csv,bow,"{'binary': False, 'max_df': 0.8, 'max_features': 1000, 'min_df': 1, 'ngram_range': (1, 2)}",nb,0.8774193548387097,0.8636135577277665,0.0768274401140258
website_classification.csv,bow,"{'binary': False, 'max_df': 0.8, 'max_features': 1000, 'min_df': 1, 'ngram_range': (1, 3)}",nb,0.8731182795698925,0.8606273668702789,0.0767949658360875
website_classification.csv,bow,"{'binary': False, 'max_df': 0.8, 'max_features': 1000, 'min_df': 10, 'ngram_range': (1, 1)}",nb,0.8666666666666667,0.8405917008688568,0.0767097954468383
website_classification.csv,bow,"{'binary': False, 'max_df': 0.8, 'max_features': 1000, 'min_df': 10, 'ngram_range': (1, 2)}",nb,0.8731182795698925,0.846372692114805,0.0768749262663087
website_classification.csv,bow,"{'binary': False, 'max_df': 0.8, 'max_features': 1000, 'min_df': 10, 'ngram_range': (1, 3)}",nb,0.8731182795698925,0.846372692114805,0.07688774263293
website_classification.csv,bow,"{'binary': False, 'max_df': 0.8, 'max_features': 5000, 'min_df': 1, 'ngram_range': (1, 1)}",nb,0.8946236559139785,0.8408105759102159,0.0544945420462123
website_classification.csv,bow,"{'binary': False, 'max_df': 0.8, 'max_features': 5000, 'min_df': 1, 'ngram_range': (1, 2)}",nb,0.8924731182795699,0.8690946690583611,0.0538132898005732
website_classification.csv,bow,"{'binary': False, 'max_df': 0.8, 'max_features': 5000, 'min_df': 1, 'ngram_range': (1, 3)}",nb,0.8903225806451613,0.8531555156192077,0.05393372163912
website_classification.csv,bow,"{'binary': False, 'max_df': 0.8, 'max_features': 5000, 'min_df': 10, 'ngram_range': (1, 1)}",nb,0.8946236559139785,0.8721284210236881,0.0571474696097659
website_classification.csv,bow,"{'binary': False, 'max_df': 0.8, 'max_features': 5000, 'min_df': 10, 'ngram_range': (1, 2)}",nb,0.8903225806451613,0.8681193569641867,0.0562129509468416
website_classification.csv,bow,"{'binary': False, 'max_df': 0.8, 'max_features': 5000, 'min_df': 10, 'ngram_range': (1, 3)}",nb,0.886021505376344,0.8616977692925989,0.0561532760074409
website_classification.csv,bow,"{'binary': False, 'max_df': 1.0, 'max_features': 100, 'min_df': 1, 'ngram_range': (1, 1)}",nb,0.7075268817204301,0.6897336073814684,0.1495013988706361
website_classification.csv,bow,"{'binary': False, 'max_df': 1.0, 'max_features': 100, 'min_df': 1, 'ngram_range': (1, 2)}",nb,0.7075268817204301,0.6897336073814684,0.1495013988706361
website_classification.csv,bow,"{'binary': False, 'max_df': 1.0, 'max_features': 100, 'min_df': 1, 'ngram_range': (1, 3)}",nb,0.7075268817204301,0.6897336073814684,0.1495013988706361
website_classification.csv,bow,"{'binary': False, 'max_df': 1.0, 'max_features': 100, 'min_df': 10, 'ngram_range': (1, 1)}",nb,0.7075268817204301,0.6897336073814684,0.1495013988706361
website_classification.csv,bow,"{'binary': False, 'max_df': 1.0, 'max_features': 100, 'min_df': 10, 'ngram_range': (1, 2)}",nb,0.7075268817204301,0.6897336073814684,0.1495013988706361
website_classification.csv,bow,"{'binary': False, 'max_df': 1.0, 'max_features': 100, 'min_df': 10, 'ngram_range': (1, 3)}",nb,0.7075268817204301,0.6897336073814684,0.1495013988706361
website_classification.csv,bow,"{'binary': False, 'max_df': 1.0, 'max_features': 1000, 'min_df': 1, 'ngram_range': (1, 1)}",nb,0.8688172043010752,0.8405933681753439,0.07651513837666
website_classification.csv,bow,"{'binary': False, 'max_df': 1.0, 'max_features': 1000, 'min_df': 1, 'ngram_range': (1, 2)}",nb,0.8774193548387097,0.8636135577277665,0.0768274401140258
website_classification.csv,bow,"{'binary': False, 'max_df': 1.0, 'max_features': 1000, 'min_df': 1, 'ngram_range': (1, 3)}",nb,0.8731182795698925,0.8606273668702789,0.0767949658360875
website_classification.csv,bow,"{'binary': False, 'max_df': 1.0, 'max_features': 1000, 'min_df': 10, 'ngram_range': (1, 1)}",nb,0.8666666666666667,0.8405917008688568,0.0767097954468383
website_classification.csv,bow,"{'binary': False, 'max_df': 1.0, 'max_features': 1000, 'min_df': 10, 'ngram_range': (1, 2)}",nb,0.8731182795698925,0.846372692114805,0.0768749262663087
